date,facility_id,facility_name,facility_type,latitude,longitude,medicine_id,medicine_name,opening_stock,received_quantity,dispensed_quantity,closing_stock,days_since_restock,stockout_next_3_days
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M004,Amlodipine 5mg,22,221,18,225,0,0
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M005,Azithromycin 500mg,15,221,22,214,0,0
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M006,Cetirizine 10mg,86,0,27,59,7,1
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M007,Omeprazole 20mg,83,0,19,64,8,0
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M008,ORS,63,0,37,26,6,1
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M009,Ibuprofen 400mg,77,0,35,42,8,1
2024-01-05,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M010,Atorvastatin 10mg,44,0,20,24,9,1
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M001,Paracetamol 500mg,439,0,27,412,2,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M002,Amoxicillin 500mg,25,0,25,0,10,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M003,Metformin 500mg,75,0,27,48,8,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M004,Amlodipine 5mg,71,0,18,53,9,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M005,Azithromycin 500mg,189,0,13,176,1,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M006,Cetirizine 10mg,69,0,20,49,7,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M007,Omeprazole 20mg,32,0,15,17,6,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M008,ORS,495,0,41,454,1,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M009,Ibuprofen 400mg,114,0,29,85,6,0
2024-01-05,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M010,Atorvastatin 10mg,14,130,13,131,0,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M001,Paracetamol 500mg,30,0,30,0,6,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M002,Amoxicillin 500mg,434,0,25,409,1,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M003,Metformin 500mg,92,0,31,61,8,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M004,Amlodipine 5mg,237,0,20,217,2,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M005,Azithromycin 500mg,51,0,25,26,7,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M006,Cetirizine 10mg,26,245,22,249,0,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M007,Omeprazole 20mg,0,256,19,237,0,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M008,ORS,169,517,34,652,0,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M009,Ibuprofen 400mg,376,0,43,333,1,0
2024-01-05,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M010,Atorvastatin 10mg,30,0,11,19,8,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M001,Paracetamol 500mg,76,0,42,34,9,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M002,Amoxicillin 500mg,39,0,39,0,10,1
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M003,Metformin 500mg,93,0,34,59,6,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M004,Amlodipine 5mg,166,0,16,150,1,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M005,Azithromycin 500mg,60,0,17,43,8,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M006,Cetirizine 10mg,26,187,22,191,0,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M007,Omeprazole 20mg,69,0,26,43,9,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M008,ORS,394,0,33,361,2,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M009,Ibuprofen 400mg,274,0,31,243,1,0
2024-01-05,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M010,Atorvastatin 10mg,124,0,12,112,2,0
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M001,Paracetamol 500mg,145,0,145,0,7,1
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M002,Amoxicillin 500mg,118,0,83,35,9,1
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M003,Metformin 500mg,1145,0,80,1065,1,0
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M004,Amlodipine 5mg,697,0,59,638,1,0
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M005,Azithromycin 500mg,97,558,76,579,0,0
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M006,Cetirizine 10mg,600,0,76,524,2,0
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M007,Omeprazole 20mg,706,0,59,647,1,0
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M008,ORS,0,0,0,0,10,1
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M009,Ibuprofen 400mg,23,0,23,0,8,1
2024-01-06,F001,Synthetic District Hospital F001,District Hospital,12.9716,77.5946,M010,Atorvastatin 10mg,0,0,0,0,7,1
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M001,Paracetamol 500mg,1048,0,139,909,1,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M002,Amoxicillin 500mg,589,0,60,529,3,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M003,Metformin 500mg,672,0,93,579,3,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M004,Amlodipine 5mg,434,0,48,386,2,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M005,Azithromycin 500mg,520,0,40,480,1,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M006,Cetirizine 10mg,574,0,55,519,2,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M007,Omeprazole 20mg,93,613,36,670,0,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M008,ORS,124,0,124,0,10,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M009,Ibuprofen 400mg,833,0,85,748,1,0
2024-01-06,F002,Synthetic District Hospital F002,District Hospital,12.925,77.5897,M010,Atorvastatin 10mg,294,0,37,257,2,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M001,Paracetamol 500mg,133,0,60,73,8,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M002,Amoxicillin 500mg,43,0,38,5,7,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M003,Metformin 500mg,131,0,50,81,11,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M004,Amlodipine 5mg,63,0,34,29,9,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M005,Azithromycin 500mg,46,0,27,19,11,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M006,Cetirizine 10mg,64,0,38,26,9,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M007,Omeprazole 20mg,261,0,41,220,3,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M008,ORS,164,0,65,99,7,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M009,Ibuprofen 400mg,526,0,55,471,1,0
2024-01-06,F003,Synthetic CHC F003,CHC,12.98,77.64,M010,Atorvastatin 10mg,0,262,24,238,0,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M001,Paracetamol 500mg,662,0,70,592,2,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M002,Amoxicillin 500mg,59,0,59,0,9,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M003,Metformin 500mg,426,0,34,392,1,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M004,Amlodipine 5mg,54,0,20,34,10,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M005,Azithromycin 500mg,287,0,22,265,3,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M006,Cetirizine 10mg,291,0,15,276,2,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M007,Omeprazole 20mg,0,0,0,0,8,1
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M008,ORS,545,0,72,473,1,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M009,Ibuprofen 400mg,449,0,33,416,2,0
2024-01-06,F004,Synthetic CHC F004,CHC,13.035,77.597,M010,Atorvastatin 10mg,223,0,30,193,2,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M001,Paracetamol 500mg,104,0,83,21,11,1
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M002,Amoxicillin 500mg,60,392,56,396,0,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M003,Metformin 500mg,457,0,30,427,2,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M004,Amlodipine 5mg,91,0,42,49,9,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M005,Azithromycin 500mg,0,309,19,290,0,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M006,Cetirizine 10mg,65,0,48,17,9,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M007,Omeprazole 20mg,55,0,45,10,9,1
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M008,ORS,85,747,51,781,0,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M009,Ibuprofen 400mg,20,0,20,0,7,0
2024-01-06,F005,Synthetic CHC F005,CHC,12.91,77.62,M010,Atorvastatin 10mg,275,0,27,248,3,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M001,Paracetamol 500mg,552,0,43,509,2,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M002,Amoxicillin 500mg,322,0,44,278,3,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M003,Metformin 500mg,111,0,49,62,9,1
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M004,Amlodipine 5mg,16,243,24,235,0,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M005,Azithromycin 500mg,220,0,31,189,2,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M006,Cetirizine 10mg,301,0,30,271,3,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M007,Omeprazole 20mg,293,0,40,253,1,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M008,ORS,65,0,55,10,10,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M009,Ibuprofen 400mg,49,0,34,15,9,0
2024-01-06,F006,Synthetic CHC F006,CHC,12.89,77.55,M010,Atorvastatin 10mg,27,0,27,0,9,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M001,Paracetamol 500mg,88,353,29,412,0,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M002,Amoxicillin 500mg,35,0,24,11,9,1
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M003,Metformin 500mg,261,0,22,239,1,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M004,Amlodipine 5mg,124,0,18,106,3,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M005,Azithromycin 500mg,16,0,15,1,11,1
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M006,Cetirizine 10mg,171,0,18,153,1,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M007,Omeprazole 20mg,19,0,10,9,11,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M008,ORS,86,0,23,63,8,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M009,Ibuprofen 400mg,65,0,21,44,8,0
2024-01-06,F007,Synthetic PHC F007,PHC,13.05,77.65,M010,Atorvastatin 10mg,33,0,14,19,9,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M001,Paracetamol 500mg,0,0,0,0,11,1
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M002,Amoxicillin 500mg,192,0,12,180,2,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M003,Metformin 500mg,191,0,20,171,1,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M004,Amlodipine 5mg,30,152,6,176,0,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M005,Azithromycin 500mg,22,0,11,11,8,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M006,Cetirizine 10mg,18,148,17,149,0,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M007,Omeprazole 20mg,11,162,19,154,0,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M008,ORS,309,0,19,290,1,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M009,Ibuprofen 400mg,187,0,23,164,1,0
2024-01-06,F008,Synthetic PHC F008,PHC,12.96,77.51,M010,Atorvastatin 10mg,0,102,8,94,0,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M001,Paracetamol 500mg,37,0,37,0,9,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M002,Amoxicillin 500mg,54,0,22,32,8,1
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M003,Metformin 500mg,11,0,11,0,9,1
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M004,Amlodipine 5mg,31,186,20,197,0,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M005,Azithromycin 500mg,34,0,19,15,11,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M006,Cetirizine 10mg,196,0,14,182,2,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M007,Omeprazole 20mg,170,0,19,151,2,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M008,ORS,101,0,28,73,7,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M009,Ibuprofen 400mg,6,247,24,229,0,0
2024-01-06,F009,Synthetic PHC F009,PHC,13.1,77.58,M010,Atorvastatin 10mg,28,135,16,147,0,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M001,Paracetamol 500mg,87,0,25,62,8,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M002,Amoxicillin 500mg,6,169,15,160,0,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M003,Metformin 500mg,0,0,0,0,10,1
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M004,Amlodipine 5mg,28,0,12,16,11,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M005,Azithromycin 500mg,23,0,12,11,11,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M006,Cetirizine 10mg,15,0,14,1,10,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M007,Omeprazole 20mg,25,130,15,140,0,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M008,ORS,202,0,29,173,2,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M009,Ibuprofen 400mg,50,0,18,32,8,0
2024-01-06,F010,Synthetic PHC F010,PHC,12.87,77.6,M010,Atorvastatin 10mg,8,0,8,0,9,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M001,Paracetamol 500mg,105,0,44,61,11,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M002,Amoxicillin 500mg,13,0,13,0,10,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M003,Metformin 500mg,8,263,24,247,0,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M004,Amlodipine 5mg,47,0,13,34,8,1
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M005,Azithromycin 500mg,0,0,0,0,7,1
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M006,Cetirizine 10mg,208,0,15,193,2,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M007,Omeprazole 20mg,44,163,18,189,0,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M008,ORS,376,0,40,336,1,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M009,Ibuprofen 400mg,7,218,15,210,0,0
2024-01-06,F011,Synthetic PHC F011,PHC,13.01,77.7,M010,Atorvastatin 10mg,35,0,11,24,11,1
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M001,Paracetamol 500mg,46,0,33,13,8,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M002,Amoxicillin 500mg,205,0,22,183,2,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M003,Metformin 500mg,268,0,21,247,1,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M004,Amlodipine 5mg,0,0,0,0,8,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M005,Azithromycin 500mg,7,0,7,0,7,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M006,Cetirizine 10mg,199,0,18,181,2,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M007,Omeprazole 20mg,14,0,14,0,7,1
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M008,ORS,24,342,30,336,0,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M009,Ibuprofen 400mg,15,223,25,213,0,0
2024-01-06,F012,Synthetic PHC F012,PHC,12.94,77.68,M010,Atorvastatin 10mg,19,127,10,136,0,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M001,Paracetamol 500mg,62,0,27,35,9,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M002,Amoxicillin 500mg,143,0,20,123,1,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M003,Metformin 500mg,35,0,24,11,11,1
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M004,Amlodipine 5mg,136,0,16,120,2,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M005,Azithromycin 500mg,118,0,16,102,1,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M006,Cetirizine 10mg,37,0,18,19,10,1
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M007,Omeprazole 20mg,30,0,11,19,7,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M008,ORS,68,0,18,50,8,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M009,Ibuprofen 400mg,0,172,20,152,0,0
2024-01-06,F013,Synthetic PHC F013,PHC,12.85,77.66,M010,Atorvastatin 10mg,22,0,7,15,11,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M001,Paracetamol 500mg,15,0,15,0,9,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M002,Amoxicillin 500mg,13,212,24,201,0,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M003,Metformin 500mg,212,0,32,180,3,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M004,Amlodipine 5mg,58,0,15,43,10,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M005,Azithromycin 500mg,132,0,17,115,1,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M006,Cetirizine 10mg,27,177,16,188,0,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M007,Omeprazole 20mg,181,0,10,171,1,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M008,ORS,349,0,48,301,1,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M009,Ibuprofen 400mg,234,0,22,212,1,0
2024-01-06,F014,Synthetic PHC F014,PHC,13.08,77.52,M010,Atorvastatin 10mg,142,0,9,133,1,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M001,Paracetamol 500mg,234,0,34,200,2,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M002,Amoxicillin 500mg,36,0,21,15,9,1
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M003,Metformin 500mg,237,0,19,218,1,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M004,Amlodipine 5mg,128,0,8,120,2,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M005,Azithromycin 500mg,28,0,12,16,11,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M006,Cetirizine 10mg,133,0,9,124,2,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M007,Omeprazole 20mg,38,142,22,158,0,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M008,ORS,23,0,23,0,10,1
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M009,Ibuprofen 400mg,232,0,22,210,1,0
2024-01-06,F015,Synthetic PHC F015,PHC,12.99,77.47,M010,Atorvastatin 10mg,99,0,14,85,1,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M001,Paracetamol 500mg,51,0,33,18,7,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M002,Amoxicillin 500mg,5,0,5,0,8,1
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M003,Metformin 500mg,161,0,24,137,1,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M004,Amlodipine 5mg,27,135,9,153,0,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M005,Azithromycin 500mg,7,0,7,0,11,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M006,Cetirizine 10mg,115,0,14,101,3,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M007,Omeprazole 20mg,15,0,11,4,10,1
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M008,ORS,235,0,23,212,1,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M009,Ibuprofen 400mg,187,0,12,175,1,0
2024-01-06,F016,Synthetic PHC F016,PHC,12.9,77.73,M010,Atorvastatin 10mg,10,0,10,0,11,0
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M001,Paracetamol 500mg,551,0,57,494,1,0
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M002,Amoxicillin 500mg,244,0,36,208,2,0
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M003,Metformin 500mg,0,0,0,0,11,1
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M004,Amlodipine 5mg,225,0,23,202,1,0
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M005,Azithromycin 500mg,214,0,19,195,1,0
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M006,Cetirizine 10mg,59,0,23,36,8,1
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M007,Omeprazole 20mg,64,0,17,47,9,1
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M008,ORS,26,0,26,0,7,1
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M009,Ibuprofen 400mg,42,0,32,10,9,1
2024-01-06,F017,Synthetic Pharmacy F017,Pharmacy,12.975,77.605,M010,Atorvastatin 10mg,24,0,13,11,10,1
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M001,Paracetamol 500mg,412,0,36,376,3,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M002,Amoxicillin 500mg,0,221,12,209,0,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M003,Metformin 500mg,48,302,41,309,0,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M004,Amlodipine 5mg,53,0,14,39,10,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M005,Azithromycin 500mg,176,0,16,160,2,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M006,Cetirizine 10mg,49,0,27,22,8,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M007,Omeprazole 20mg,17,202,29,190,0,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M008,ORS,454,0,29,425,2,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M009,Ibuprofen 400mg,85,0,31,54,7,0
2024-01-06,F018,Synthetic Pharmacy F018,Pharmacy,12.935,77.615,M010,Atorvastatin 10mg,131,0,15,116,1,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M001,Paracetamol 500mg,0,495,39,456,0,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M002,Amoxicillin 500mg,409,0,25,384,2,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M003,Metformin 500mg,61,354,30,385,0,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M004,Amlodipine 5mg,217,0,22,195,3,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M005,Azithromycin 500mg,26,0,25,1,8,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M006,Cetirizine 10mg,249,0,22,227,1,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M007,Omeprazole 20mg,237,0,27,210,1,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M008,ORS,652,0,41,611,1,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M009,Ibuprofen 400mg,333,0,51,282,2,0
2024-01-06,F019,Synthetic Pharmacy F019,Pharmacy,13.025,77.545,M010,Atorvastatin 10mg,19,179,8,190,0,0
2024-01-06,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M001,Paracetamol 500mg,34,404,31,407,0,0
2024-01-06,F020,Synthetic Pharmacy F020,Pharmacy,12.915,77.675,M002,Amoxicillin 500mg,0,0,0,0,11,0
